image_name,timestamp,total_detections,annotated_path,count_ship,count_harbor
2022-1.jpg,2025-11-30T21:34:46.686550,10,google_earth_full\Port_of_LA\2022\annotated\2022-1_annotated.jpg,10,
2022-2.jpg,2025-11-30T21:34:49.060477,24,google_earth_full\Port_of_LA\2022\annotated\2022-2_annotated.jpg,24,
2022-3.jpg,2025-11-30T21:34:51.665985,23,google_earth_full\Port_of_LA\2022\annotated\2022-3_annotated.jpg,23,
2022-4.jpg,2025-11-30T21:34:54.484255,6,google_earth_full\Port_of_LA\2022\annotated\2022-4_annotated.jpg,6,
2022-5.jpg,2025-11-30T21:34:57.013787,7,google_earth_full\Port_of_LA\2022\annotated\2022-5_annotated.jpg,6,1.0
