image_name,timestamp,total_detections,annotated_path,count_ship,count_small-vehicle
2024-1.jpg,2025-11-30T21:17:42.355575,6,google_earth\Port_of_LA\2024\annotated\2024-1_annotated.jpg,5,1.0
2024-2.jpg,2025-11-30T21:17:42.950613,4,google_earth\Port_of_LA\2024\annotated\2024-2_annotated.jpg,3,1.0
2024-3.jpg,2025-11-30T21:17:43.445432,3,google_earth\Port_of_LA\2024\annotated\2024-3_annotated.jpg,3,
2024-4.jpg,2025-11-30T21:17:44.011955,2,google_earth\Port_of_LA\2024\annotated\2024-4_annotated.jpg,1,1.0
2024-5.jpg,2025-11-30T21:17:44.580825,2,google_earth\Port_of_LA\2024\annotated\2024-5_annotated.jpg,1,1.0
