image_name,timestamp,total_detections,annotated_path,count_ship,count_harbor
2021-2.jpg,2025-11-30T21:36:23.333133,22,google_earth_full\Port_of_hongkong\2021\annotated\2021-2_annotated.jpg,18.0,4.0
2021-3.jpg,2025-11-30T21:36:25.925555,52,google_earth_full\Port_of_hongkong\2021\annotated\2021-3_annotated.jpg,48.0,4.0
2021-6.jpg,2025-11-30T21:36:28.385004,0,google_earth_full\Port_of_hongkong\2021\annotated\2021-6_annotated.jpg,,
