image_name,timestamp,total_detections,annotated_path,count_storage-tank,count_ship,count_harbor,count_large-vehicle,count_small-vehicle
2020-1.jpg,2025-11-30T21:34:23.382981,79,google_earth_tiled\Port_of_LA\2020\annotated\2020-1_annotated.jpg,18,42,19,,
2020-2.jpg,2025-11-30T21:34:25.829899,91,google_earth_tiled\Port_of_LA\2020\annotated\2020-2_annotated.jpg,18,47,25,1.0,
2020-3.jpg,2025-11-30T21:34:28.170554,84,google_earth_tiled\Port_of_LA\2020\annotated\2020-3_annotated.jpg,17,44,23,,
2020-4.jpg,2025-11-30T21:34:30.372134,67,google_earth_tiled\Port_of_LA\2020\annotated\2020-4_annotated.jpg,23,29,14,,1.0
2020-5.jpg,2025-11-30T21:34:32.532029,65,google_earth_tiled\Port_of_LA\2020\annotated\2020-5_annotated.jpg,21,27,17,,
2020-6.jpg,2025-11-30T21:34:34.800692,69,google_earth_tiled\Port_of_LA\2020\annotated\2020-6_annotated.jpg,16,33,16,1.0,3.0
