image_name,timestamp,total_detections,annotated_path,count_ship,count_harbor,count_small-vehicle
2017-1.jpg,2025-11-30T21:17:45.264701,17,google_earth\Port_of_hongkong\2017\annotated\2017-1_annotated.jpg,16,1,
2017-2.jpg,2025-11-30T21:17:45.848174,10,google_earth\Port_of_hongkong\2017\annotated\2017-2_annotated.jpg,6,4,
2017-3.jpg,2025-11-30T21:17:46.401357,29,google_earth\Port_of_hongkong\2017\annotated\2017-3_annotated.jpg,25,4,
2017-4.jpg,2025-11-30T21:17:46.936664,19,google_earth\Port_of_hongkong\2017\annotated\2017-4_annotated.jpg,16,3,
2017-5.jpg,2025-11-30T21:17:47.576525,7,google_earth\Port_of_hongkong\2017\annotated\2017-5_annotated.jpg,2,3,2.0
