image_name,timestamp,total_detections,annotated_path,count_car
2020-1.jpg,2025-11-30T21:59:54.303463,10,retail_full\Mall_of_america\2020\annotated\2020-1_annotated.jpg,10
2020-2.jpg,2025-11-30T21:59:56.862562,6,retail_full\Mall_of_america\2020\annotated\2020-2_annotated.jpg,6
2020-3.jpg,2025-11-30T21:59:59.409018,11,retail_full\Mall_of_america\2020\annotated\2020-3_annotated.jpg,11
2020-4.jpg,2025-11-30T22:00:02.073406,24,retail_full\Mall_of_america\2020\annotated\2020-4_annotated.jpg,24
2020-5.jpg,2025-11-30T22:00:04.371099,1,retail_full\Mall_of_america\2020\annotated\2020-5_annotated.jpg,1
2020-6.jpg,2025-11-30T22:00:07.707021,4,retail_full\Mall_of_america\2020\annotated\2020-6_annotated.jpg,4
