image_name,timestamp,total_detections,annotated_path,count_ship,count_harbor
2019-1.jpg,2025-11-30T21:18:06.939113,0,google_earth\Port_of_Tanjung_priok\2019\annotated\2019-1_annotated.jpg,,
2019-2.jpg,2025-11-30T21:18:07.566895,15,google_earth\Port_of_Tanjung_priok\2019\annotated\2019-2_annotated.jpg,15.0,
2019-3.jpg,2025-11-30T21:18:08.028832,4,google_earth\Port_of_Tanjung_priok\2019\annotated\2019-3_annotated.jpg,3.0,1.0
2019-4.jpg,2025-11-30T21:18:08.894776,0,google_earth\Port_of_Tanjung_priok\2019\annotated\2019-4_annotated.jpg,,
2019-5.jpg,2025-11-30T21:18:09.729631,0,google_earth\Port_of_Tanjung_priok\2019\annotated\2019-5_annotated.jpg,,
2019-6.jpg,2025-11-30T21:18:10.487280,0,google_earth\Port_of_Tanjung_priok\2019\annotated\2019-6_annotated.jpg,,
2019-7.jpg,2025-11-30T21:18:11.022466,10,google_earth\Port_of_Tanjung_priok\2019\annotated\2019-7_annotated.jpg,10.0,
