image_name,timestamp,total_detections,annotated_path,count_car
2020-1.jpg,2025-11-30T21:59:54.499584,44,retail_tiled\Mall_of_america\2020\annotated\2020-1_annotated.jpg,44
2020-2.jpg,2025-11-30T21:59:57.056017,48,retail_tiled\Mall_of_america\2020\annotated\2020-2_annotated.jpg,48
2020-3.jpg,2025-11-30T21:59:59.605921,44,retail_tiled\Mall_of_america\2020\annotated\2020-3_annotated.jpg,44
2020-4.jpg,2025-11-30T22:00:02.257872,57,retail_tiled\Mall_of_america\2020\annotated\2020-4_annotated.jpg,57
2020-5.jpg,2025-11-30T22:00:04.563928,29,retail_tiled\Mall_of_america\2020\annotated\2020-5_annotated.jpg,29
2020-6.jpg,2025-11-30T22:00:07.951020,61,retail_tiled\Mall_of_america\2020\annotated\2020-6_annotated.jpg,61
